time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
10.823,2.097084878913521,3.5409079923073676,0.6,1.620750880064318,3.693909219733097,0.6
10.874,1.8669802900539472,3.642508409908619,0.6,1.620750880064318,3.693909219733097,0.6
10.923,1.8669802900539472,3.642508409908619,0.6,1.620750880064318,3.693909219733097,0.6
10.974,1.8669802900539472,3.642508409908619,0.6,1.620750880064318,3.693909219733097,0.6
11.024,1.8669802900539472,3.642508409908619,0.6,1.620750880064318,3.693909219733097,0.6
11.074,1.8669802900539472,3.642508409908619,0.6,1.620750880064318,3.693909219733097,0.6
11.123,1.8669798944663496,3.6425084499179845,0.6,1.3692158973121547,3.6928518426376913,0.6
11.173,1.620750880064318,3.693909219733097,0.6,1.3692158973121547,3.6928518426376913,0.6
11.223,1.620750880064318,3.693909219733097,0.6,1.3692158973121547,3.6928518426376913,0.6
11.274,1.620750880064318,3.693909219733097,0.6,1.3692158973121547,3.6928518426376913,0.6
11.324,1.620750880064318,3.693909219733097,0.6,1.3692158973121547,3.6928518426376913,0.6
11.373,1.620750880064318,3.693909219733097,0.6,1.3692158973121547,3.6928518426376913,0.6
11.424,1.6207489038780771,3.693909003064325,0.6,1.1234273287693413,3.6393827378375567,0.6
11.473,1.6207489038780771,3.693909003064325,0.6,1.1234273287693413,3.6393827378375567,0.6
11.523,1.3692158973121547,3.6928518426376913,0.6,1.1234273287693413,3.6393827378375567,0.6
11.573,1.3692158973121547,3.6928518426376913,0.6,1.1234273287693413,3.6393827378375567,0.6
11.623,1.3692158973121547,3.6928518426376913,0.6,1.1234273287693413,3.6393827378375567,0.6
11.673,1.3692158973121547,3.6928518426376913,0.6,1.1234273287693413,3.6393827378375567,0.6
11.723,1.3692151422703602,3.692851593091954,0.6,0.8941846744801709,3.5358512399786486,0.6
11.774,1.1234273287693413,3.6393827378375567,0.6,0.8941846744801709,3.5358512399786486,0.6
11.824,1.1234273287693413,3.6393827378375567,0.6,0.8941846744801709,3.5358512399786486,0.6
11.873,1.1234273287693413,3.6393827378375567,0.6,0.8941846744801709,3.5358512399786486,0.6
11.924,1.1234273287693413,3.6393827378375567,0.6,0.8941846744801709,3.5358512399786486,0.6
11.974,1.1234273287693413,3.6393827378375567,0.6,0.8941846744801709,3.5358512399786486,0.6
12.023,1.1234269855523724,3.639382537107865,0.6,0.6915604372865269,3.386806333671365,0.6
12.073,0.8941846744801709,3.5358512399786486,0.6,0.6915604372865269,3.386806333671365,0.6
12.123,0.8941846744801709,3.5358512399786486,0.6,0.6915604372865269,3.386806333671365,0.6
12.173,0.8941846744801709,3.5358512399786486,0.6,0.6915604372865269,3.386806333671365,0.6
12.223,0.8941846744801709,3.5358512399786486,0.6,0.6915604372865269,3.386806333671365,0.6
12.274,0.8941846744801709,3.5358512399786486,0.6,0.6915604372865269,3.386806333671365,0.6
12.323,0.8941837929820272,3.535850436378193,0.6,0.5244575554801321,3.198796779428898,0.6
12.373,0.6915604372865269,3.386806333671365,0.6,0.5244575554801321,3.198796779428898,0.6
12.423,0.6915604372865269,3.386806333671365,0.6,0.5244575554801321,3.198796779428898,0.6
12.473,0.6915604372865269,3.386806333671365,0.6,0.5244575554801321,3.198796779428898,0.6
12.523,0.6915604372865269,3.386806333671365,0.6,0.5244575554801321,3.198796779428898,0.6
12.573,0.6915604372865269,3.386806333671365,0.6,0.5244575554801321,3.198796779428898,0.6
12.624,0.69155997421055,3.3868056872026298,0.6,0.4002182239814769,2.9800833731109035,0.6
12.673,0.5244575554801321,3.198796779428898,0.6,0.4002182239814769,2.9800833731109035,0.6
12.723,0.5244575554801321,3.198796779428898,0.6,0.4002182239814769,2.9800833731109035,0.6
12.774,0.5244575554801321,3.198796779428898,0.6,0.4002182239814769,2.9800833731109035,0.6
12.823,0.5244575554801321,3.198796779428898,0.6,0.4002182239814769,2.9800833731109035,0.6
12.873,0.5244575554801321,3.198796779428898,0.6,0.4002182239814769,2.9800833731109035,0.6
12.923,0.524457078270412,3.198795686230127,0.6,0.32430129172717903,2.740275981666125,0.6
12.974,0.4002182239814769,2.9800833731109035,0.6,0.32430129172717903,2.740275981666125,0.6
13.023,0.4002182239814769,2.9800833731109035,0.6,0.32430129172717903,2.740275981666125,0.6
13.073,0.4002182239814769,2.9800833731109035,0.6,0.32430129172717903,2.740275981666125,0.6
13.123,0.4002182239814769,2.9800833731109035,0.6,0.32430129172717903,2.740275981666125,0.6
