time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
2.976,2.004711866378784,2.805183172225952,0.5115558505058289,1.2205896377563477,2.865690231323242,0.5,2.0085134506225586,3.8233771324157715,-1.337331771850586,2.7205896377563477,2.865690231323242,0.5,1.0182010570657398
3.01,2.004711866378784,2.805183172225952,0.5115558505058289,1.2205896377563477,2.865690231323242,0.5,2.007340908050537,3.829342842102051,-1.3256025314331055,2.7205896377563477,2.865690231323242,0.5,1.0241630442760719
3.076,1.9855962991714478,2.831207752227783,0.5130037069320679,1.2205896377563477,2.865690231323242,0.5,2.007340908050537,3.829342842102051,-1.3256025314331055,2.7205896377563477,2.865690231323242,0.5,0.9983719175004958
3.11,1.9855962991714478,2.831207752227783,0.5130037069320679,1.2205896377563477,2.865690231323242,0.5,2.0087761878967285,3.828223705291748,-1.3230687379837036,2.7205896377563477,2.865690231323242,0.5,0.9972853743564891
3.174,1.9677050113677979,2.861006498336792,0.5149974822998047,1.2205896377563477,2.865690231323242,0.5,2.0087761878967285,3.828223705291748,-1.3230687379837036,2.7205896377563477,2.865690231323242,0.5,0.9680888218398231
3.208,1.9677050113677979,2.861006498336792,0.5149974822998047,1.2205896377563477,2.865690231323242,0.5,2.0074713230133057,3.8229963779449463,-1.313483715057373,2.7205896377563477,2.865690231323242,0.5,0.9628114498749996
3.274,1.93714439868927,2.8983006477355957,0.5232996940612793,1.2205896377563477,2.865690231323242,0.5,2.0074713230133057,3.8229963779449463,-1.313483715057373,2.7205896377563477,2.865690231323242,0.5,0.9273662004582023
3.312,1.93714439868927,2.8983006477355957,0.5232996940612793,1.2205896377563477,2.865690231323242,0.5,2.009596586227417,3.815077304840088,-1.331107258796692,2.7205896377563477,2.865690231323242,0.5,0.9196351224756211
3.374,1.9108996391296387,2.927203893661499,0.5123211741447449,1.2205896377563477,2.865690231323242,0.5,2.009596586227417,3.815077304840088,-1.331107258796692,2.7205896377563477,2.865690231323242,0.5,0.8933421973937675
3.406,1.9108996391296387,2.927203893661499,0.5123211741447449,1.2205896377563477,2.865690231323242,0.5,2.0088911056518555,3.8107383251190186,-1.3177794218063354,2.7205896377563477,2.865690231323242,0.5,0.8889518654472451
3.474,1.8885316848754883,2.951948642730713,0.5085177421569824,1.2205896377563477,2.865690231323242,0.5,2.0088911056518555,3.8107383251190186,-1.3177794218063354,2.7205896377563477,2.865690231323242,0.5,0.8671828577331482
3.51,1.8885316848754883,2.951948642730713,0.5085177421569824,1.2205896377563477,2.865690231323242,0.5,2.011408567428589,3.8109171390533447,-1.325165867805481,2.7205896377563477,2.865690231323242,0.5,0.8677128591537246
3.574,1.8691858053207397,2.9754574298858643,0.5286124348640442,1.2205896377563477,2.865690231323242,0.5,2.011408567428589,3.8109171390533447,-1.325165867805481,2.7205896377563477,2.865690231323242,0.5,0.8474787547212006
3.609,1.8691858053207397,2.9754574298858643,0.5286124348640442,1.2205896377563477,2.865690231323242,0.5,2.0071306228637695,3.812303066253662,-1.3250555992126465,2.7205896377563477,2.865690231323242,0.5,0.8481387809756162
3.673,1.856119155883789,2.983755111694336,0.5320726037025452,1.2205896377563477,2.865690231323242,0.5,2.0071306228637695,3.812303066253662,-1.3250555992126465,2.7205896377563477,2.865690231323242,0.5,0.8421972311542523
3.713,1.856119155883789,2.983755111694336,0.5320726037025452,1.2205896377563477,2.865690231323242,0.5,2.0064303874969482,3.808847188949585,-1.3237581253051758,2.7205896377563477,2.865690231323242,0.5,0.838671808455755
3.775,1.8502694368362427,2.9913856983184814,0.5308992266654968,1.2205896377563477,2.865690231323242,0.5,2.0064303874969482,3.808847188949585,-1.3237581253051758,2.7205896377563477,2.865690231323242,0.5,0.8322436729564732
3.81,1.8502694368362427,2.9913856983184814,0.5308992266654968,1.2205896377563477,2.865690231323242,0.5,2.0097861289978027,3.8082735538482666,-1.3199315071105957,2.7205896377563477,2.865690231323242,0.5,0.8323168528812913
3.874,1.859792709350586,2.979874849319458,0.5178595781326294,1.2205896377563477,2.865690231323242,0.5,2.0097861289978027,3.8082735538482666,-1.3199315071105957,2.7205896377563477,2.865690231323242,0.5,0.8418684217872021
3.913,1.859792709350586,2.979874849319458,0.5178595781326294,1.2205896377563477,2.865690231323242,0.5,2.003002166748047,3.816070079803467,-1.312259316444397,2.7205896377563477,2.865690231323242,0.5,0.8483698557659152
3.974,1.8830355405807495,2.9757802486419678,0.5279651880264282,1.2205896377563477,2.865690231323242,0.5,2.003002166748047,3.816070079803467,-1.312259316444397,2.7205896377563477,2.865690231323242,0.5,0.8488103390907681
4.01,1.8830355405807495,2.9757802486419678,0.5279651880264282,1.2205896377563477,2.865690231323242,0.5,2.008265256881714,3.81706166267395,-1.3484715223312378,2.7205896377563477,2.865690231323242,0.5,0.8505509387687911
4.074,1.887981653213501,2.977595806121826,0.5397405624389648,1.2205896377563477,2.865690231323242,0.5,2.008265256881714,3.81706166267395,-1.3484715223312378,2.7205896377563477,2.865690231323242,0.5,0.8480395448492971
4.112,1.887981653213501,2.977595806121826,0.5397405624389648,1.2205896377563477,2.865690231323242,0.5,2.016772985458374,3.817211866378784,-1.3349124193191528,2.7205896377563477,2.865690231323242,0.5,0.8494364813821131
4.173,1.900081753730774,2.987478494644165,0.5463699698448181,1.2205896377563477,2.865690231323242,0.5,2.016772985458374,3.817211866378784,-1.3349124193191528,2.7205896377563477,2.865690231323242,0.5,0.8378987478998904
